%	V.id	R.x	R.y	R.z
2	8.650234e+02	8.172843e+02	8.222207e+00
1	8.727577e+02	8.145178e+02	5.900996e+00
1	8.788517e+02	8.143746e+02	5.711605e+00
1	8.814746e+02	8.147586e+02	5.840747e+00
1	8.832840e+02	8.166326e+02	5.729454e+00
2	8.871728e+02	8.168973e+02	7.890022e+00
2	8.911016e+02	8.196888e+02	7.092457e+00
1	8.924766e+02	8.220912e+02	5.719740e+00
2	8.925015e+02	8.278242e+02	2.518028e+00
1	8.914793e+02	8.304132e+02	9.800930e-01
1	8.903814e+02	8.329317e+02	-4.644372e+00
2	8.896223e+02	8.146287e+02	9.701570e+00
2	8.803173e+02	8.129670e+02	5.187689e+00
1	8.785196e+02	8.113752e+02	3.366069e+00
1	8.744279e+02	8.044281e+02	-1.538951e+00
2	8.607919e+02	8.131100e+02	-2.994420e+01
1	8.612301e+02	8.143092e+02	-2.955656e+01
2	8.586957e+02	8.117979e+02	-3.755794e+01
2	8.576176e+02	8.141469e+02	-3.761038e+01
2	8.591415e+02	8.006703e+02	-4.822929e+01
2	8.573938e+02	7.948536e+02	-4.550411e+01
1	8.600032e+02	7.901640e+02	-4.714064e+01
1	8.750194e+02	7.736286e+02	-4.713631e+01
1	8.815066e+02	7.718541e+02	-4.496414e+01
1	8.529041e+02	7.936128e+02	-4.249874e+01
1	8.554628e+02	8.078650e+02	-5.682723e+01
2	8.557939e+02	8.064825e+02	-5.775883e+01
1	8.419673e+02	7.951366e+02	-5.688233e+01
1	8.526075e+02	8.064056e+02	-5.448072e+01
1	8.512610e+02	8.071753e+02	-5.270893e+01
2	8.483096e+02	8.090082e+02	-4.811545e+01
2	8.542427e+02	8.067381e+02	-6.988857e+01
1	8.554121e+02	8.052516e+02	-7.216514e+01
2	8.545473e+02	8.039537e+02	-7.275569e+01
1	8.526019e+02	8.009220e+02	-6.441625e+01
1	8.632256e+02	8.036536e+02	-6.014011e+01
1	3.379784e+02	7.789115e+02	-1.702241e+01
2	3.441375e+02	7.789511e+02	1.520319e+01
1	3.487872e+02	7.779862e+02	4.837173e+01
2	3.533557e+02	7.789309e+02	7.542327e+01
2	3.626343e+02	7.771101e+02	1.332116e+02
2	3.687602e+02	7.788743e+02	1.759067e+02
1	3.703214e+02	7.780556e+02	1.891802e+02
1	3.718272e+02	7.788636e+02	2.041694e+02
1	3.748909e+02	7.789267e+02	2.245546e+02
1	3.795176e+02	7.780930e+02	2.494841e+02
2	3.841183e+02	7.771184e+02	2.688665e+02
1	3.840680e+02	7.771424e+02	2.720430e+02
1	3.887211e+02	7.761816e+02	2.946609e+02
2	3.902264e+02	7.753455e+02	3.015427e+02
1	3.918031e+02	7.744659e+02	3.122756e+02
2	3.918073e+02	7.744382e+02	3.141152e+02
1	3.933300e+02	7.717907e+02	3.273376e+02
2	3.933694e+02	7.718043e+02	3.291383e+02
1	4.025652e+02	7.735889e+02	3.650240e+02
2	4.025706e+02	7.735378e+02	3.668904e+02
2	4.057144e+02	7.735068e+02	3.769650e+02
1	4.118094e+02	7.717376e+02	4.027166e+02
2	4.117714e+02	7.717741e+02	4.045815e+02
2	4.194736e+02	7.708887e+02	4.071126e+02
1	4.254114e+02	7.691402e+02	4.077632e+02
1	4.318546e+02	7.673969e+02	4.103396e+02
1	4.348444e+02	7.673341e+02	4.102342e+02
1	4.424889e+02	7.664428e+02	4.126756e+02
2	4.532165e+02	7.638645e+02	4.147077e+02
2	4.578730e+02	7.611294e+02	4.146358e+02
2	4.670509e+02	7.540047e+02	4.121127e+02
1	4.794472e+02	7.486983e+02	4.101655e+02
1	4.839815e+02	7.461019e+02	4.102156e+02
2	4.855276e+02	7.451586e+02	4.096098e+02
2	4.870692e+02	7.424507e+02	4.096054e+02
2	4.902436e+02	7.390346e+02	4.071951e+02
1	4.947499e+02	7.345125e+02	4.077181e+02
2	4.978418e+02	7.291778e+02	4.096593e+02
1	5.010555e+02	7.272871e+02	4.102286e+02
1	5.024414e+02	7.247598e+02	4.102137e+02
2	5.039928e+02	7.203543e+02	4.071320e+02
1	5.039274e+02	7.186020e+02	4.074525e+02
2	5.055444e+02	7.177233e+02	4.071847e+02
1	5.054801e+02	7.159975e+02	4.078340e+02
1	5.055178e+02	7.124185e+02	4.052214e+02
2	5.054916e+02	7.069798e+02	4.071071e+02
1	5.053518e+02	7.051283e+02	4.075510e+02
1	5.055605e+02	7.122567e+02	4.051143e+02
2	5.056767e+02	7.180143e+02	4.070819e+02
1	5.107118e+02	7.202260e+02	4.050473e+02
1	5.147417e+02	7.214222e+02	4.075778e+02
1	4.787737e+02	6.807563e+02	3.926452e+02
1	5.031743e+02	7.248934e+02	4.105482e+02
1	5.073171e+02	7.186263e+02	4.171726e+02
2	5.085690e+02	7.098881e+02	4.248001e+02
2	5.067384e+02	7.045164e+02	4.267695e+02
2	5.024631e+02	7.017737e+02	4.269156e+02
1	5.025992e+02	6.992848e+02	4.277547e+02
1	5.040318e+02	6.972242e+02	4.277380e+02
1	5.056721e+02	6.941332e+02	4.275773e+02
1	4.996216e+02	6.977847e+02	4.308700e+02
1	5.095102e+02	7.100970e+02	4.249602e+02
1	5.013322e+02	7.271129e+02	4.102515e+02
1	5.032763e+02	7.291234e+02	4.125759e+02
1	5.099791e+02	7.312084e+02	4.148811e+02
1	5.161318e+02	7.325660e+02	4.198510e+02
1	5.375472e+02	7.453863e+02	4.329344e+02
1	5.406698e+02	7.468567e+02	4.361334e+02
2	5.516466e+02	7.656700e+02	4.371084e+02
1	5.502069e+02	7.664552e+02	4.377327e+02
2	5.541870e+02	7.658857e+02	4.368203e+02
1	5.578416e+02	7.709408e+02	4.356344e+02
1	5.419304e+02	7.447716e+02	4.357939e+02
2	5.135133e+02	7.343639e+02	4.093785e+02
2	5.020547e+02	7.315714e+02	4.143127e+02
1	5.012496e+02	7.308780e+02	4.157853e+02
2	5.004326e+02	7.306464e+02	4.167453e+02
1	5.031743e+02	7.248934e+02	4.105482e+02
2	5.039943e+02	7.238307e+02	4.095705e+02
1	5.020286e+02	7.262594e+02	4.072780e+02
2	5.055163e+02	7.211802e+02	4.095963e+02
1	5.085940e+02	7.212281e+02	4.077261e+02
1	5.105035e+02	7.183199e+02	4.075240e+02
1	5.125779e+02	7.235928e+02	4.025963e+02
1	5.057805e+02	7.195728e+02	4.097201e+02
1	5.039247e+02	7.240261e+02	4.130115e+02
1	4.976753e+02	7.280935e+02	4.098184e+02
1	4.946329e+02	7.276197e+02	4.102095e+02
2	4.932946e+02	7.248854e+02	4.120706e+02
2	4.930608e+02	7.210405e+02	4.145015e+02
2	4.979122e+02	7.344837e+02	4.044819e+02
2	4.979739e+02	7.373692e+02	4.018985e+02
2	4.947024e+02	7.395785e+02	3.988936e+02
1	4.917789e+02	7.375861e+02	4.095957e+02
1	4.923164e+02	7.416784e+02	3.956682e+02
1	4.871886e+02	7.478751e+02	3.931489e+02
1	4.834620e+02	7.496723e+02	3.946242e+02
1	5.024912e+02	7.319993e+02	4.026249e+02
1	5.074087e+02	7.293288e+02	4.028783e+02
2	4.901892e+02	7.388660e+02	4.071251e+02
2	4.903604e+02	7.427250e+02	4.049592e+02
1	4.902400e+02	7.441547e+02	4.049142e+02
1	4.901610e+02	7.385444e+02	4.046114e+02
1	4.871555e+02	7.353122e+02	4.000664e+02
2	4.830228e+02	7.292937e+02	3.949560e+02
1	4.801219e+02	7.295324e+02	3.925289e+02
2	4.790120e+02	7.275914e+02	3.926208e+02
1	4.777891e+02	7.266004e+02	3.927201e+02
2	4.776563e+02	7.300092e+02	3.914261e+02
1	4.837992e+02	7.278047e+02	3.954051e+02
2	4.851989e+02	7.456790e+02	4.095760e+02
1	4.852608e+02	7.503594e+02	4.075293e+02
1	4.839976e+02	7.460510e+02	4.102391e+02
1	4.890419e+02	7.466628e+02	4.147852e+02
2	4.947650e+02	7.504917e+02	4.196592e+02
2	4.990849e+02	7.525111e+02	4.347989e+02
1	5.027532e+02	7.563585e+02	4.401664e+02
1	5.010900e+02	7.627643e+02	4.453512e+02
1	5.024523e+02	7.691497e+02	4.479581e+02
1	5.013584e+02	7.752601e+02	4.501160e+02
2	4.845276e+02	7.854617e+02	4.545409e+02
2	5.059736e+02	7.561957e+02	4.424181e+02
1	5.059891e+02	7.534320e+02	4.429205e+02
2	4.910637e+02	7.448817e+02	4.196878e+02
1	4.929235e+02	7.456558e+02	4.207469e+02
1	4.797280e+02	7.503433e+02	4.075832e+02
2	4.568363e+02	7.690483e+02	4.194272e+02
1	4.606075e+02	7.718740e+02	4.183466e+02
2	4.717137e+02	7.761627e+02	4.171307e+02
1	4.732101e+02	7.770820e+02	4.178322e+02
1	4.747323e+02	7.794355e+02	4.180061e+02
1	4.762228e+02	7.803295e+02	4.196049e+02
2	4.766869e+02	7.823411e+02	4.198194e+02
1	4.779281e+02	7.836403e+02	4.202246e+02
1	4.803182e+02	7.845474e+02	4.228545e+02
1	4.823607e+02	7.928373e+02	4.178065e+02
1	4.781969e+02	7.811141e+02	4.146653e+02
2	4.751593e+02	7.764346e+02	4.171557e+02
1	4.721407e+02	7.756952e+02	4.154052e+02
1	4.564502e+02	7.697052e+02	4.232330e+02
1	4.550997e+02	7.719168e+02	4.279114e+02
1	4.560986e+02	7.761645e+02	4.352059e+02
1	4.550068e+02	7.769332e+02	4.376221e+02
2	4.547867e+02	7.770439e+02	4.397713e+02
1	4.551822e+02	7.759473e+02	4.407685e+02
1	4.532985e+02	7.744010e+02	4.430805e+02
1	4.500807e+02	7.743991e+02	4.479293e+02
1	4.455119e+02	7.759510e+02	4.509719e+02
1	4.456064e+02	7.776798e+02	4.528327e+02
1	4.455960e+02	7.792361e+02	4.556707e+02
1	4.503882e+02	7.693836e+02	4.526577e+02
1	4.533291e+02	7.671850e+02	4.302266e+02
1	4.348066e+02	7.549463e+02	4.253546e+02
2	4.323869e+02	7.530819e+02	4.300580e+02
2	4.199142e+02	7.712455e+02	4.074919e+02
1	4.071978e+02	7.726325e+02	4.202529e+02
1	4.049769e+02	7.732640e+02	4.253126e+02
1	3.871701e+02	7.721013e+02	4.781284e+02
2	3.705497e+02	7.738270e+02	5.404256e+02
2	3.609900e+02	7.739516e+02	5.699256e+02
2	3.537683e+02	7.734794e+02	5.880027e+02
1	3.515177e+02	7.733964e+02	5.912636e+02
2	3.396704e+02	7.707846e+02	6.188577e+02
2	3.305506e+02	7.706817e+02	6.376728e+02
2	3.290732e+02	7.700498e+02	6.432811e+02
1	3.242386e+02	7.690578e+02	6.534485e+02
2	3.159843e+02	7.683980e+02	6.679744e+02
1	3.108148e+02	7.662650e+02	6.792135e+02
2	3.060941e+02	7.652525e+02	6.886701e+02
1	3.025994e+02	7.655763e+02	6.965605e+02
2	2.994181e+02	7.636563e+02	7.066228e+02
1	2.833540e+02	7.561110e+02	7.392380e+02
2	2.826827e+02	7.564109e+02	7.413061e+02
2	2.738919e+02	7.500114e+02	7.614214e+02
2	2.739646e+02	7.522551e+02	7.691474e+02
1	2.765968e+02	7.594229e+02	7.820774e+02
1	2.766436e+02	7.608943e+02	7.847999e+02
1	2.766097e+02	7.631359e+02	7.868565e+02
1	2.776704e+02	7.644818e+02	7.896387e+02
2	2.778093e+02	7.677865e+02	7.941704e+02
1	2.780456e+02	7.691512e+02	7.999789e+02
2	2.774861e+02	7.797990e+02	8.267228e+02
1	2.765786e+02	7.826548e+02	8.300834e+02
2	2.752830e+02	7.850942e+02	8.319240e+02
2	2.752239e+02	7.910940e+02	8.366493e+02
1	2.745071e+02	7.918650e+02	8.379073e+02
1	2.776522e+02	8.120081e+02	8.655332e+02
2	2.778828e+02	8.169436e+02	8.716474e+02
2	2.763772e+02	8.179711e+02	8.742785e+02
1	2.708110e+02	8.254045e+02	8.798584e+02
1	2.686007e+02	8.259713e+02	8.819539e+02
2	2.613757e+02	8.328003e+02	8.894658e+02
2	2.596608e+02	8.345571e+02	8.898173e+02
2	2.583611e+02	8.359041e+02	8.919966e+02
2	2.577841e+02	8.391901e+02	8.939928e+02
1	2.486782e+02	8.459071e+02	9.008729e+02
2	2.487503e+02	8.459890e+02	9.020902e+02
1	2.467777e+02	8.474819e+02	9.026241e+02
1	2.409359e+02	8.493623e+02	9.046687e+02
2	2.381328e+02	8.496249e+02	9.070441e+02
2	2.369767e+02	8.520549e+02	9.075834e+02
2	2.330163e+02	8.534960e+02	9.092450e+02
1	2.311209e+02	8.537668e+02	9.079275e+02
2	2.301297e+02	8.532218e+02	9.091247e+02
1	2.177501e+02	8.589687e+02	9.074798e+02
2	2.104412e+02	8.613526e+02	9.092406e+02
2	2.065234e+02	8.624320e+02	9.118977e+02
2	2.028913e+02	8.618385e+02	9.171632e+02
2	2.013392e+02	8.596443e+02	9.172620e+02
1	1.997661e+02	8.572511e+02	9.158551e+02
1	2.001123e+02	8.514871e+02	9.153023e+02
2	2.028171e+02	8.640506e+02	9.196195e+02
1	2.017337e+02	8.646626e+02	9.198003e+02
1	1.995000e+02	8.668856e+02	9.205495e+02
1	2.047046e+02	8.650575e+02	9.205188e+02
1	2.045456e+02	8.683180e+02	9.224302e+02
1	2.042874e+02	8.648562e+02	9.101405e+02
2	2.013932e+02	8.666651e+02	9.096977e+02
1	2.107776e+02	8.614258e+02	9.081451e+02
1	2.185484e+02	8.568729e+02	8.999464e+02
1	2.367464e+02	8.528145e+02	9.081524e+02
2	2.382432e+02	8.539599e+02	9.072343e+02
1	2.401329e+02	8.565784e+02	9.058426e+02
2	2.401070e+02	8.624443e+02	9.026187e+02
2	2.351459e+02	8.455784e+02	9.100892e+02
1	2.337704e+02	8.461220e+02	9.102625e+02
1	2.350277e+02	8.433373e+02	9.105457e+02
2	2.349160e+02	8.435741e+02	9.115050e+02
1	2.379406e+02	8.414957e+02	9.126168e+02
2	2.387702e+02	8.416128e+02	9.145491e+02
2	2.319889e+02	8.416979e+02	9.149829e+02
2	2.298777e+02	8.408634e+02	9.169782e+02
2	2.504419e+02	8.469278e+02	9.048806e+02
1	2.508352e+02	8.453612e+02	9.074451e+02
1	2.554865e+02	8.443750e+02	9.127623e+02
1	2.574331e+02	8.459988e+02	9.154697e+02
2	2.597414e+02	8.417293e+02	8.947023e+02
1	2.615266e+02	8.417211e+02	8.951664e+02
1	2.596628e+02	8.431676e+02	8.945864e+02
1	2.592455e+02	8.473496e+02	8.927370e+02
1	2.560490e+02	8.347846e+02	8.874261e+02
2	2.610300e+02	8.305163e+02	8.927828e+02
1	2.764676e+02	8.160890e+02	8.775256e+02
2	2.781867e+02	8.130669e+02	8.796432e+02
1	2.842138e+02	8.135638e+02	8.877743e+02
1	2.776338e+02	8.117518e+02	8.796458e+02
2	2.767924e+02	8.111515e+02	8.793307e+02
2	2.716995e+02	8.152738e+02	8.848240e+02
1	2.799054e+02	8.178997e+02	8.726924e+02
2	2.826422e+02	8.199471e+02	8.719985e+02
1	2.843848e+02	8.206522e+02	8.728010e+02
2	2.856358e+02	8.225255e+02	8.746499e+02
2	2.876612e+02	8.229018e+02	8.769593e+02
2	2.883777e+02	8.216764e+02	8.796575e+02
1	2.930686e+02	8.208940e+02	8.827164e+02
2	3.011799e+02	8.166037e+02	8.892358e+02
2	3.009063e+02	8.145063e+02	8.914289e+02
1	3.030763e+02	8.151876e+02	8.925430e+02
1	3.044118e+02	8.140495e+02	8.959279e+02
2	3.045421e+02	8.137936e+02	8.968035e+02
2	2.980068e+02	8.091572e+02	8.973251e+02
1	2.990112e+02	8.086646e+02	8.978091e+02
1	3.030984e+02	8.170416e+02	8.895011e+02
1	2.876927e+02	8.219963e+02	8.795417e+02
2	2.889401e+02	8.249972e+02	8.769593e+02
2	2.907885e+02	8.274999e+02	8.774696e+02
1	2.854454e+02	8.289497e+02	8.732368e+02
2	2.864775e+02	8.300745e+02	8.719779e+02
2	2.856190e+02	8.340001e+02	8.743487e+02
1	2.860726e+02	8.360356e+02	8.748800e+02
1	2.855369e+02	8.213180e+02	8.679818e+02
2	2.854897e+02	8.200497e+02	8.669938e+02
1	2.917668e+02	8.200145e+02	8.653286e+02
1	2.813054e+02	8.166040e+02	8.749583e+02
1	2.811699e+02	8.115397e+02	8.651599e+02
2	2.623896e+02	7.975094e+02	8.387235e+02
1	2.580154e+02	8.051551e+02	8.376737e+02
2	2.566134e+02	8.124255e+02	8.417565e+02
2	2.518222e+02	8.158805e+02	8.498308e+02
2	2.530692e+02	8.168474e+02	8.513745e+02
2	2.549273e+02	8.178865e+02	8.542536e+02
1	2.561344e+02	8.170991e+02	8.543599e+02
2	2.583865e+02	8.144978e+02	8.567769e+02
1	2.546508e+02	8.194780e+02	8.550152e+02
2	2.455792e+02	8.143738e+02	8.520982e+02
1	2.439477e+02	8.153293e+02	8.530629e+02
2	2.439759e+02	8.120364e+02	8.521060e+02
1	2.565867e+02	8.063750e+02	8.349154e+02
1	2.471914e+02	8.029089e+02	8.265964e+02
1	2.459821e+02	8.036496e+02	8.255037e+02
2	2.443556e+02	8.048885e+02	8.237270e+02
2	2.407701e+02	8.060454e+02	8.220316e+02
2	2.408623e+02	8.078990e+02	8.194427e+02
1	2.596773e+02	7.957079e+02	8.399928e+02
2	2.585356e+02	7.945384e+02	8.391916e+02
2	2.594736e+02	7.921134e+02	8.391808e+02
2	2.550774e+02	7.949295e+02	8.392314e+02
2	2.782731e+02	7.936564e+02	8.343228e+02
2	2.833193e+02	7.983900e+02	8.364474e+02
1	2.826975e+02	8.001992e+02	8.374324e+02
1	2.857360e+02	7.983673e+02	8.351785e+02
1	2.784260e+02	7.934764e+02	8.329991e+02
2	2.723870e+02	7.849455e+02	8.319129e+02
1	2.725471e+02	7.834989e+02	8.320644e+02
1	2.707851e+02	7.856434e+02	8.323167e+02
1	2.799475e+02	7.773196e+02	8.348183e+02
2	2.808658e+02	7.750001e+02	8.320547e+02
1	2.798135e+02	7.719628e+02	8.346837e+02
1	2.811941e+02	7.652233e+02	8.380296e+02
2	2.796016e+02	7.628865e+02	8.400549e+02
1	2.803896e+02	7.609833e+02	8.402232e+02
1	2.815660e+02	7.582191e+02	8.443033e+02
2	2.811437e+02	7.567417e+02	8.443439e+02
1	2.826648e+02	7.558279e+02	8.449349e+02
2	2.832906e+02	7.560148e+02	8.471200e+02
2	2.851491e+02	7.503957e+02	8.515668e+02
1	2.861177e+02	7.499226e+02	8.554984e+02
2	2.857163e+02	7.575276e+02	8.501054e+02
2	2.838041e+02	7.619579e+02	8.548050e+02
1	2.858542e+02	7.615911e+02	8.554026e+02
2	2.871165e+02	7.619337e+02	8.549728e+02
1	2.796578e+02	7.572355e+02	8.376546e+02
1	2.805882e+02	7.552382e+02	8.369680e+02
2	2.829806e+02	7.539704e+02	8.349660e+02
1	2.845064e+02	7.508617e+02	8.329890e+02
1	2.862886e+02	7.488244e+02	8.330553e+02
1	2.800430e+02	7.529573e+02	8.375051e+02
1	2.786392e+02	7.633278e+02	8.402644e+02
1	2.827254e+02	7.748235e+02	8.324689e+02
2	2.875693e+02	7.778943e+02	8.339712e+02
1	2.893246e+02	7.770797e+02	8.348950e+02
1	2.793277e+02	7.670808e+02	8.000782e+02
1	2.776884e+02	7.686310e+02	7.943933e+02
2	2.800320e+02	7.713370e+02	7.916567e+02
2	2.786793e+02	7.747582e+02	7.915096e+02
1	2.796205e+02	7.773023e+02	7.896830e+02
2	2.767442e+02	7.804511e+02	7.847248e+02
1	2.764466e+02	7.822192e+02	7.848947e+02
1	2.824153e+02	7.713716e+02	7.897044e+02
2	2.765870e+02	7.721237e+02	7.972511e+02
1	2.766161e+02	7.733027e+02	7.980124e+02
1	2.814159e+02	7.641159e+02	7.903612e+02
1	2.859025e+02	7.610141e+02	7.900451e+02
1	2.952477e+02	7.501326e+02	7.899142e+02
1	2.742741e+02	7.691343e+02	7.848980e+02
2	2.739195e+02	7.701085e+02	7.844132e+02
1	2.765151e+02	7.577307e+02	7.875104e+02
1	2.692798e+02	7.461215e+02	7.719791e+02
2	2.685742e+02	7.456877e+02	7.734953e+02
2	2.691320e+02	7.400711e+02	7.739954e+02
1	2.688403e+02	7.372867e+02	7.753716e+02
1	2.669077e+02	7.346070e+02	7.743586e+02
2	2.659850e+02	7.457891e+02	7.742203e+02
2	2.640943e+02	7.451131e+02	7.771817e+02
1	2.647826e+02	7.455729e+02	7.791826e+02
1	2.656679e+02	7.465456e+02	7.823385e+02
1	2.628013e+02	7.441560e+02	7.771679e+02
2	2.669467e+02	7.428079e+02	7.640275e+02
2	2.568444e+02	7.278696e+02	7.690953e+02
1	2.566361e+02	7.263309e+02	7.691095e+02
1	2.531213e+02	7.179427e+02	7.668481e+02
1	2.503214e+02	7.131365e+02	7.670069e+02
1	2.455449e+02	7.027118e+02	7.642603e+02
1	2.347568e+02	6.878425e+02	7.620419e+02
1	2.329266e+02	6.846187e+02	7.618319e+02
1	2.320208e+02	6.821572e+02	7.620457e+02
2	2.303329e+02	6.759154e+02	7.613596e+02
1	2.303375e+02	6.740885e+02	7.620627e+02
2	2.305757e+02	6.710203e+02	7.611571e+02
2	2.294045e+02	6.679288e+02	7.615212e+02
2	2.275569e+02	6.656148e+02	7.613922e+02
1	2.229649e+02	6.521337e+02	7.595661e+02
1	2.179454e+02	6.387532e+02	7.600972e+02
2	2.183176e+02	6.385616e+02	7.611188e+02
2	2.167279e+02	6.358575e+02	7.615192e+02
2	2.154459e+02	6.331172e+02	7.608338e+02
1	2.102636e+02	6.305053e+02	7.596439e+02
1	2.072810e+02	6.301858e+02	7.600977e+02
1	2.054873e+02	6.279839e+02	7.596775e+02
1	1.982280e+02	6.254443e+02	7.596184e+02
2	1.977602e+02	6.250421e+02	7.609781e+02
2	1.902542e+02	6.222970e+02	7.611462e+02
1	1.797182e+02	6.204355e+02	7.596773e+02
1	1.721945e+02	6.192771e+02	7.569703e+02
1	1.690150e+02	6.175403e+02	7.544295e+02
1	1.669169e+02	6.149458e+02	7.542754e+02
2	1.656634e+02	6.126202e+02	7.517803e+02
1	1.643400e+02	6.130541e+02	7.523286e+02
1	1.632064e+02	6.125101e+02	7.501088e+02
1	1.652269e+02	6.141849e+02	7.569911e+02
1	1.625437e+02	6.175494e+02	7.497929e+02
1	1.551925e+02	6.147725e+02	7.494494e+02
2	1.505991e+02	6.121563e+02	7.512092e+02
2	1.491179e+02	6.107298e+02	7.492906e+02
2	1.484827e+02	6.095065e+02	7.467227e+02
1	1.474951e+02	6.087287e+02	7.470227e+02
1	1.491460e+02	6.092459e+02	7.445554e+02
1	1.607947e+02	6.195450e+02	7.442402e+02
1	1.583977e+02	6.186539e+02	7.418596e+02
1	1.676302e+02	6.203161e+02	7.587896e+02
1	1.670409e+02	6.240480e+02	7.623745e+02
1	1.680261e+02	6.248968e+02	7.647957e+02
1	1.717466e+02	6.243082e+02	7.664813e+02
1	1.288757e+02	6.299282e+02	7.568111e+02
1	1.275101e+02	6.308488e+02	7.549907e+02
1	1.256221e+02	6.282985e+02	7.543704e+02
1	1.906047e+02	6.209771e+02	7.620678e+02
1	2.059643e+02	6.240234e+02	7.568570e+02
2	2.164492e+02	6.306288e+02	7.613035e+02
1	2.186695e+02	6.285132e+02	7.594599e+02
1	2.213512e+02	6.281705e+02	7.591461e+02
2	2.228225e+02	6.271648e+02	7.587224e+02
1	2.225248e+02	6.270896e+02	7.575569e+02
2	2.227210e+02	6.253998e+02	7.564443e+02
2	2.241853e+02	6.264295e+02	7.537376e+02
1	2.244626e+02	6.255233e+02	7.522274e+02
1	2.263109e+02	6.294331e+02	7.619326e+02
2	2.286413e+02	6.307117e+02	7.619329e+02
2	2.291329e+02	6.325072e+02	7.589327e+02
1	2.289368e+02	6.324889e+02	7.569777e+02
2	2.307192e+02	6.309937e+02	7.638673e+02
1	2.316583e+02	6.309369e+02	7.647211e+02
1	2.181940e+02	6.246251e+02	7.569714e+02
2	2.194055e+02	6.169688e+02	7.584197e+02
2	2.107133e+02	6.181950e+02	7.737515e+02
1	2.092573e+02	6.172282e+02	7.745634e+02
1	2.058782e+02	6.174153e+02	7.746118e+02
2	2.040855e+02	6.152635e+02	7.762845e+02
1	2.010442e+02	6.150189e+02	7.743828e+02
2	2.031369e+02	6.137200e+02	7.790676e+02
1	2.025352e+02	6.127817e+02	7.795570e+02
1	2.120149e+02	6.174015e+02	7.746125e+02
2	2.222573e+02	6.524468e+02	7.565988e+02
1	2.238229e+02	6.494354e+02	7.545383e+02
1	2.258741e+02	6.655228e+02	7.616221e+02
2	2.323978e+02	6.700257e+02	7.584551e+02
2	2.345470e+02	6.699566e+02	7.588739e+02
1	2.371510e+02	6.708299e+02	7.589565e+02
1	2.320661e+02	6.694451e+02	7.562750e+02
2	2.260663e+02	6.736055e+02	7.666368e+02
1	2.257450e+02	6.697099e+02	7.670144e+02
2	2.231760e+02	6.748234e+02	7.693786e+02
1	2.273572e+02	6.760592e+02	7.594076e+02
2	2.240306e+02	6.771608e+02	7.587012e+02
1	2.222918e+02	6.784863e+02	7.593192e+02
2	2.241987e+02	6.846781e+02	7.639975e+02
2	2.227412e+02	6.843922e+02	7.619655e+02
1	2.217592e+02	6.845396e+02	7.622850e+02
1	2.225381e+02	6.843613e+02	7.590074e+02
1	2.324804e+02	6.894380e+02	7.601293e+02
2	2.304748e+02	6.883976e+02	7.589152e+02
1	2.304302e+02	6.921632e+02	7.549583e+02
1	2.503122e+02	6.993105e+02	7.599104e+02
1	2.523779e+02	7.022888e+02	7.547299e+02
1	2.549596e+02	7.009187e+02	7.512969e+02
1	2.519263e+02	6.971505e+02	7.595452e+02
1	2.521346e+02	6.867484e+02	7.599720e+02
1	2.601422e+02	7.004194e+02	7.544431e+02
1	2.553255e+02	7.275685e+02	7.723282e+02
2	2.519717e+02	7.291745e+02	7.765969e+02
1	2.519947e+02	7.274664e+02	7.821338e+02
1	2.501629e+02	7.260499e+02	7.841962e+02
1	2.499476e+02	7.216785e+02	7.997477e+02
2	2.508259e+02	7.217908e+02	8.018804e+02
1	2.518405e+02	7.219940e+02	8.018872e+02
1	2.338442e+02	7.243610e+02	7.894170e+02
2	2.336087e+02	7.255420e+02	7.892081e+02
1	2.267217e+02	7.258772e+02	7.874426e+02
1	2.335067e+02	7.289663e+02	7.897907e+02
1	2.289506e+02	7.193301e+02	7.926799e+02
2	2.284924e+02	7.155876e+02	7.914008e+02
1	2.552670e+02	7.289722e+02	7.849401e+02
1	2.564517e+02	7.282968e+02	7.871637e+02
2	2.657099e+02	7.212579e+02	7.919309e+02
1	2.689406e+02	7.227793e+02	7.870474e+02
1	2.659173e+02	7.199711e+02	7.922770e+02
1	2.482910e+02	7.312507e+02	7.775531e+02
1	2.473646e+02	7.332491e+02	7.775513e+02
2	2.458646e+02	7.345515e+02	7.764479e+02
1	2.438034e+02	7.337801e+02	7.772358e+02
2	2.426264e+02	7.345624e+02	7.766372e+02
1	2.421340e+02	7.364978e+02	7.767019e+02
2	2.388075e+02	7.387396e+02	7.791200e+02
1	2.371224e+02	7.399735e+02	7.798867e+02
2	2.348649e+02	7.395799e+02	7.788419e+02
2	2.477023e+02	7.339200e+02	7.787897e+02
1	2.461557e+02	7.296563e+02	7.799233e+02
1	2.829818e+02	7.595374e+02	7.418806e+02
1	3.073202e+02	7.646787e+02	7.117582e+02
2	3.138542e+02	7.650545e+02	7.138805e+02
1	3.165560e+02	7.611143e+02	7.142427e+02
1	3.104226e+02	7.610120e+02	7.193454e+02
1	3.124428e+02	7.621877e+02	7.212857e+02
1	2.999474e+02	7.701921e+02	6.969800e+02
1	2.965018e+02	7.744357e+02	6.992635e+02
1	2.924579e+02	7.758880e+02	7.017818e+02
1	2.902988e+02	7.779522e+02	7.021407e+02
2	2.902365e+02	7.781817e+02	7.032032e+02
2	2.795056e+02	7.824575e+02	7.059799e+02
1	2.760108e+02	7.804242e+02	7.013122e+02
