%	I.id	Rstop.x	Rstop.y	Rstop.z
1	2.198823e+02	7.813986e+02	9.196506e+02
1	2.166964e+02	7.973470e+02	9.299583e+02
2	2.125690e+02	7.967733e+02	9.331711e+02
1	2.137609e+02	7.980696e+02	9.295981e+02
1	2.209377e+02	7.949336e+02	9.156875e+02
1	2.303500e+02	7.958027e+02	9.231294e+02
2	2.424158e+02	8.075264e+02	9.429309e+02
1	2.488418e+02	7.910534e+02	9.445064e+02
2	2.400303e+02	8.061603e+02	9.314628e+02
2	2.440254e+02	8.053501e+02	9.262120e+02
1	2.391099e+02	8.080921e+02	9.251590e+02
2	2.625158e+02	8.111674e+02	9.173394e+02
1	2.634508e+02	7.998067e+02	9.235712e+02
1	2.697272e+02	8.133448e+02	9.146971e+02
1	2.752107e+02	8.093085e+02	9.065582e+02
1	2.655933e+02	8.014071e+02	9.201891e+02
2	2.646072e+02	7.961983e+02	9.118923e+02
2	2.612872e+02	7.929435e+02	8.955663e+02
1	2.568706e+02	7.871693e+02	8.881628e+02
2	2.502072e+02	7.879831e+02	8.817974e+02
2	2.505128e+02	7.638593e+02	8.871665e+02
2	2.498796e+02	7.602373e+02	8.899257e+02
1	2.488600e+02	7.646933e+02	8.919371e+02
1	2.468490e+02	7.658254e+02	8.884638e+02
2	2.451706e+02	7.663671e+02	8.822176e+02
2	2.564758e+02	7.692128e+02	8.904962e+02
2	2.597909e+02	7.672742e+02	8.886917e+02
1	2.520485e+02	7.736780e+02	8.797360e+02
2	2.488451e+02	7.749807e+02	8.626453e+02
2	2.484470e+02	7.732439e+02	8.487189e+02
2	2.449910e+02	7.708676e+02	8.498418e+02
1	2.391199e+02	7.762074e+02	8.575256e+02
1	2.423367e+02	7.720239e+02	8.463198e+02
2	2.500833e+02	7.800011e+02	8.447865e+02
2	2.576793e+02	7.746397e+02	8.377301e+02
1	2.610589e+02	7.715118e+02	8.399479e+02
1	2.644169e+02	7.780984e+02	8.265915e+02
1	2.622491e+02	7.800375e+02	8.217503e+02
1	2.853286e+02	7.825721e+02	8.150772e+02
2	3.180908e+02	7.744046e+02	7.463297e+02
2	3.148964e+02	7.816615e+02	7.452554e+02
2	3.242905e+02	7.812913e+02	7.463463e+02
1	3.258842e+02	7.879781e+02	7.401309e+02
1	3.238996e+02	7.751245e+02	7.511929e+02
1	3.163829e+02	7.848682e+02	7.485142e+02
1	3.162480e+02	7.708471e+02	7.180037e+02
1	3.079627e+02	7.431254e+02	7.215555e+02
2	3.096442e+02	7.374641e+02	7.147656e+02
1	3.135099e+02	7.389016e+02	7.149097e+02
2	3.017936e+02	7.363276e+02	7.063980e+02
1	2.976756e+02	7.349533e+02	7.061385e+02
2	3.044883e+02	7.335050e+02	7.013425e+02
1	3.080789e+02	7.319900e+02	7.053743e+02
1	3.005100e+02	7.440609e+02	7.039627e+02
1	3.141820e+02	7.516844e+02	6.981668e+02
1	2.963775e+02	7.452611e+02	6.830847e+02
1	2.931416e+02	7.549974e+02	6.885431e+02
2	2.940389e+02	7.463576e+02	6.907874e+02
1	3.059154e+02	7.405792e+02	6.727944e+02
2	3.067226e+02	7.414123e+02	6.631348e+02
1	3.023844e+02	7.528810e+02	6.775967e+02
1	3.062516e+02	7.467271e+02	6.853379e+02
1	3.011964e+02	7.434609e+02	6.869102e+02
2	3.358478e+02	7.449481e+02	6.506569e+02
2	3.386336e+02	7.344562e+02	6.454550e+02
2	3.404711e+02	7.310952e+02	6.471642e+02
1	3.473028e+02	7.344883e+02	6.503772e+02
1	3.439590e+02	7.293093e+02	6.492072e+02
1	3.442477e+02	7.268451e+02	6.514190e+02
2	3.330812e+02	7.406682e+02	6.413929e+02
1	3.324837e+02	7.399983e+02	6.354279e+02
2	3.413130e+02	7.506573e+02	6.455521e+02
2	3.427807e+02	7.603223e+02	6.487551e+02
1	3.427945e+02	7.620312e+02	6.434112e+02
2	3.465418e+02	7.543234e+02	6.432598e+02
1	3.396705e+02	7.352214e+02	6.515344e+02
1	3.335843e+02	7.333046e+02	6.485859e+02
2	3.228944e+02	7.373601e+02	6.632075e+02
1	3.251492e+02	7.377014e+02	6.658245e+02
1	3.261358e+02	7.327347e+02	6.431477e+02
2	3.302464e+02	7.304794e+02	6.433775e+02
2	3.242096e+02	7.245255e+02	6.513385e+02
1	3.203003e+02	7.233117e+02	6.540805e+02
1	3.152844e+02	7.332786e+02	6.469880e+02
1	3.180504e+02	7.317920e+02	6.464816e+02
1	3.131251e+02	7.423471e+02	6.458462e+02
1	3.069436e+02	7.456349e+02	6.398847e+02
1	2.975776e+02	7.487216e+02	6.514998e+02
1	3.043072e+02	7.445124e+02	6.482083e+02
2	2.964045e+02	7.417218e+02	6.417832e+02
2	3.091182e+02	7.405110e+02	6.231489e+02
2	3.090814e+02	7.381179e+02	6.260566e+02
1	3.136824e+02	7.378256e+02	6.240125e+02
2	3.076884e+02	7.386174e+02	6.163575e+02
2	3.042792e+02	7.394662e+02	6.157990e+02
1	3.055019e+02	7.383395e+02	6.181278e+02
1	2.647380e+02	7.312909e+02	6.086503e+02
2	2.700117e+02	7.280961e+02	6.088364e+02
2	2.595615e+02	7.385186e+02	6.146936e+02
1	2.653442e+02	7.316537e+02	6.152632e+02
2	2.621597e+02	7.350193e+02	6.253503e+02
1	2.597627e+02	7.395359e+02	6.253292e+02
2	2.935451e+02	7.266616e+02	6.113617e+02
2	2.912437e+02	7.211831e+02	6.092789e+02
2	3.008924e+02	7.283565e+02	6.143671e+02
1	3.011162e+02	7.262082e+02	6.279153e+02
1	3.035507e+02	7.212281e+02	6.277908e+02
1	3.087919e+02	7.266424e+02	6.284272e+02
2	3.189205e+02	7.335783e+02	6.158491e+02
2	3.185569e+02	7.311456e+02	6.125169e+02
1	3.208436e+02	7.315777e+02	6.133475e+02
1	3.140531e+02	7.300007e+02	6.115629e+02
2	3.219187e+02	7.389521e+02	6.061552e+02
1	3.169407e+02	7.292000e+02	6.092391e+02
1	3.105546e+02	7.381725e+02	6.124295e+02
2	2.979600e+02	7.265892e+02	6.034677e+02
1	2.967847e+02	7.323447e+02	6.085854e+02
1	2.856471e+02	7.369170e+02	6.083138e+02
2	3.068420e+02	7.345907e+02	6.110713e+02
2	3.115615e+02	7.323877e+02	6.095486e+02
2	3.044414e+02	7.424869e+02	5.966332e+02
2	3.018688e+02	7.396915e+02	5.940571e+02
2	2.804352e+02	7.511363e+02	5.774020e+02
2	2.871317e+02	7.555549e+02	5.711891e+02
1	2.840834e+02	7.567788e+02	5.811416e+02
1	2.914220e+02	7.642784e+02	5.804506e+02
1	2.936183e+02	7.670113e+02	5.812018e+02
1	2.981889e+02	7.686397e+02	5.829673e+02
2	2.980984e+02	7.468441e+02	5.776747e+02
1	2.940771e+02	7.479280e+02	5.804573e+02
1	2.885210e+02	7.507273e+02	5.873083e+02
1	2.951971e+02	7.691216e+02	6.418303e+02
1	3.075020e+02	7.612877e+02	6.298443e+02
1	3.056752e+02	7.429651e+02	5.862813e+02
2	3.115079e+02	7.470496e+02	5.791993e+02
1	3.131800e+02	7.454311e+02	5.852346e+02
1	3.563414e+02	7.735014e+02	5.963489e+02
1	3.335693e+02	8.002489e+02	6.100474e+02
2	3.568706e+02	8.181284e+02	6.126351e+02
1	3.587410e+02	8.191952e+02	6.091364e+02
1	3.674335e+02	8.220644e+02	6.060793e+02
1	3.659991e+02	8.184320e+02	6.128078e+02
1	3.671379e+02	8.223106e+02	6.087417e+02
2	3.502642e+02	8.201388e+02	6.090036e+02
1	3.514624e+02	8.096241e+02	6.049606e+02
1	3.565138e+02	8.163451e+02	6.069541e+02
2	3.475345e+02	8.116311e+02	6.119092e+02
2	3.586463e+02	7.958396e+02	6.255844e+02
2	3.574975e+02	7.935541e+02	6.233181e+02
1	3.510449e+02	7.879366e+02	6.178676e+02
2	3.444543e+02	7.821971e+02	6.182616e+02
1	3.446711e+02	7.778754e+02	6.205324e+02
1	3.546152e+02	7.797232e+02	6.045960e+02
2	3.615539e+02	7.650120e+02	5.828079e+02
1	3.599554e+02	7.623805e+02	5.887159e+02
2	3.559624e+02	7.609924e+02	5.858126e+02
2	3.520725e+02	7.568156e+02	5.572783e+02
2	3.491365e+02	7.602702e+02	5.503558e+02
2	3.189544e+02	7.603995e+02	5.765750e+02
1	3.194988e+02	7.596211e+02	5.728910e+02
1	3.237485e+02	7.568165e+02	5.732259e+02
2	3.104295e+02	7.431610e+02	5.881105e+02
1	3.112764e+02	7.489710e+02	5.843706e+02
2	3.157417e+02	7.514668e+02	5.733546e+02
1	3.159553e+02	7.458447e+02	5.705354e+02
1	3.079156e+02	7.535426e+02	5.830003e+02
2	3.130901e+02	7.417371e+02	5.780069e+02
1	2.847856e+02	7.280399e+02	5.371582e+02
1	2.940401e+02	7.302643e+02	5.428548e+02
1	2.981377e+02	7.454735e+02	5.285150e+02
2	3.136433e+02	7.588672e+02	5.206285e+02
1	3.167378e+02	7.627233e+02	5.174989e+02
2	3.203227e+02	7.546779e+02	5.229473e+02
1	3.209058e+02	7.546794e+02	5.261599e+02
1	3.202151e+02	7.588052e+02	5.232287e+02
2	3.190331e+02	7.570249e+02	5.311549e+02
2	3.113714e+02	7.507482e+02	5.134497e+02
2	3.136490e+02	7.449970e+02	5.153413e+02
1	3.064156e+02	7.502312e+02	5.124097e+02
2	2.979066e+02	7.420534e+02	5.157735e+02
2	2.991318e+02	7.463477e+02	5.125247e+02
2	2.935132e+02	7.379212e+02	4.978464e+02
2	2.955405e+02	7.370534e+02	5.046725e+02
1	2.928148e+02	7.401906e+02	5.010733e+02
2	2.939896e+02	7.351470e+02	4.728549e+02
1	1.878279e+02	6.278829e+02	4.575858e+02
2	1.785425e+02	6.131036e+02	4.530459e+02
1	1.846874e+02	6.162422e+02	4.452157e+02
2	1.808133e+02	6.068024e+02	4.598184e+02
2	1.799398e+02	6.004375e+02	4.578260e+02
2	1.852076e+02	6.007756e+02	4.627675e+02
1	1.842617e+02	5.998748e+02	4.625434e+02
1	1.802054e+02	6.131643e+02	4.655390e+02
2	1.801013e+02	6.167147e+02	4.653715e+02
2	2.355391e+02	6.621050e+02	4.658028e+02
2	2.383756e+02	6.666593e+02	4.498373e+02
2	2.330525e+02	6.619397e+02	4.478201e+02
1	2.311873e+02	6.653541e+02	4.530928e+02
1	2.359147e+02	6.693112e+02	4.604000e+02
1	2.475240e+02	7.012535e+02	4.753346e+02
1	2.402956e+02	7.098047e+02	4.752634e+02
2	2.422893e+02	7.032743e+02	4.699820e+02
2	3.118163e+02	7.158792e+02	4.533999e+02
1	3.095334e+02	7.156876e+02	4.521521e+02
1	3.014857e+02	7.210206e+02	4.491655e+02
2	3.160838e+02	7.308117e+02	4.472928e+02
1	3.167372e+02	7.307537e+02	4.451813e+02
1	3.147558e+02	7.242502e+02	4.576979e+02
2	3.126377e+02	7.283829e+02	4.591729e+02
1	3.054364e+02	7.324538e+02	4.576370e+02
1	2.995268e+02	7.320306e+02	4.530898e+02
1	3.099587e+02	7.183003e+02	4.546695e+02
1	3.056560e+02	7.166171e+02	4.585816e+02
2	2.951075e+02	7.390457e+02	4.076024e+02
1	2.915916e+02	7.429376e+02	4.124769e+02
2	2.970445e+02	7.336152e+02	4.041939e+02
2	2.996937e+02	7.406983e+02	3.716796e+02
1	3.038908e+02	7.393599e+02	3.724534e+02
1	2.989238e+02	7.459193e+02	3.640878e+02
1	2.997576e+02	7.423915e+02	3.644372e+02
2	2.947290e+02	7.517355e+02	3.364488e+02
1	2.936535e+02	7.527636e+02	3.387168e+02
1	2.951743e+02	7.507154e+02	3.342429e+02
1	2.929211e+02	7.518012e+02	3.400053e+02
1	2.988241e+02	7.563474e+02	2.964610e+02
2	2.945266e+02	7.640413e+02	2.510408e+02
1	2.871046e+02	7.617163e+02	2.510864e+02
1	2.892657e+02	7.642235e+02	2.540195e+02
2	2.980732e+02	7.664442e+02	2.136144e+02
2	2.971006e+02	7.748521e+02	2.109182e+02
2	3.024894e+02	7.763489e+02	2.168000e+02
1	2.987810e+02	7.764434e+02	2.191377e+02
1	2.992601e+02	7.731747e+02	2.097908e+02
1	2.920620e+02	7.711140e+02	2.197476e+02
1	2.937261e+02	7.771703e+02	2.134288e+02
2	2.959609e+02	7.684955e+02	2.083856e+02
1	2.928315e+02	7.689396e+02	2.137081e+02
2	3.041039e+02	7.625376e+02	1.812213e+02
2	3.088161e+02	7.658229e+02	1.860338e+02
2	3.029945e+02	7.614062e+02	1.757011e+02
1	3.014198e+02	7.660074e+02	1.764821e+02
1	3.005749e+02	7.566618e+02	1.696772e+02
2	3.026975e+02	7.708880e+02	1.256475e+02
2	3.082727e+02	7.693247e+02	1.230947e+02
1	3.077319e+02	7.674000e+02	1.205557e+02
2	3.172063e+02	7.616690e+02	1.310534e+02
1	3.150752e+02	7.684650e+02	1.273567e+02
2	3.015305e+02	7.773191e+02	1.047891e+02
1	3.066397e+02	7.702875e+02	1.052708e+02
1	3.479818e+02	8.168948e+02	1.211186e+02
1	3.681810e+02	8.009352e+02	1.219177e+02
2	3.677146e+02	7.958884e+02	1.254260e+02
2	3.574365e+02	8.194053e+02	1.240996e+02
1	3.642270e+02	8.240680e+02	1.238423e+02
2	3.576095e+02	8.224983e+02	1.221822e+02
1	3.533273e+02	8.179204e+02	1.187989e+02
1	3.545616e+02	8.212866e+02	1.150080e+02
1	3.430421e+02	8.030240e+02	1.161876e+02
1	3.418690e+02	8.058498e+02	1.245697e+02
1	3.395184e+02	8.049686e+02	1.240138e+02
2	3.268063e+02	8.215887e+02	1.129167e+02
1	3.234006e+02	8.155131e+02	1.084677e+02
1	3.208536e+02	8.141454e+02	1.278685e+02
2	3.174699e+02	8.177244e+02	1.234358e+02
1	3.197359e+02	8.076087e+02	1.308095e+02
1	3.226179e+02	8.133721e+02	1.268066e+02
2	3.271992e+02	8.068913e+02	1.274821e+02
2	3.119004e+02	8.089796e+02	1.202307e+02
1	3.079353e+02	8.199440e+02	1.182827e+02
2	2.948873e+02	7.806161e+02	1.015934e+02
2	3.107048e+02	7.697081e+02	4.925075e+01
1	3.138010e+02	7.704210e+02	4.810683e+01
1	3.059535e+02	7.686125e+02	4.220981e+01
1	3.026026e+02	7.572924e+02	4.014389e+01
1	3.045277e+02	7.662985e+02	3.714100e+01
2	3.008578e+02	7.764160e+02	5.063229e+01
1	3.042927e+02	7.685615e+02	5.504422e+01
1	2.899340e+02	7.750334e+02	2.027208e+01
1	2.793901e+02	7.680990e+02	-1.721258e+01
1	3.719584e+02	1.170229e+02	5.434909e+02
1	3.739969e+02	1.178665e+02	5.497912e+02
1	3.773648e+02	1.154204e+02	5.509043e+02
2	3.664638e+02	1.200837e+02	5.383375e+02
1	3.805141e+02	1.053312e+02	5.426353e+02
1	3.825602e+02	1.037448e+02	5.437700e+02
1	3.688624e+02	9.743137e+01	5.476403e+02
2	3.630462e+02	9.942754e+01	5.434861e+02
1	3.670874e+02	9.877348e+01	5.438557e+02
2	3.602461e+02	9.913322e+01	5.479030e+02
1	3.641201e+02	1.126520e+02	5.308467e+02
2	3.685771e+02	8.008345e+01	5.159029e+02
2	3.724348e+02	9.161434e+01	5.112413e+02
1	3.635392e+02	8.840732e+01	5.227980e+02
2	3.586833e+02	8.689678e+01	5.172459e+02
1	3.628961e+02	9.437299e+01	5.213105e+02
2	3.669045e+02	1.003973e+02	5.158729e+02
1	3.658941e+02	9.578470e+01	5.205368e+02
1	3.671324e+02	9.757617e+01	5.278372e+02
1	3.827899e+02	1.391755e+02	5.025319e+02
2	3.925156e+02	1.328002e+02	5.015788e+02
1	4.102997e+02	1.032750e+02	5.043840e+02
1	4.070717e+02	1.080241e+02	5.056958e+02
2	4.065414e+02	9.343518e+01	5.046475e+02
1	3.993438e+02	8.939680e+01	5.047942e+02
1	4.069595e+02	9.659576e+01	5.101773e+02
1	3.920267e+02	1.200243e+02	5.152720e+02
2	3.806641e+02	1.206832e+02	5.222584e+02
2	3.748884e+02	1.190894e+02	5.281382e+02
1	3.781644e+02	1.171178e+02	5.285542e+02
2	3.715041e+02	1.309276e+02	5.271612e+02
2	3.703320e+02	1.319833e+02	5.178660e+02
2	3.677450e+02	1.256315e+02	5.124961e+02
2	3.731970e+02	1.367241e+02	5.172293e+02
1	3.739408e+02	1.375581e+02	5.126470e+02
1	3.709316e+02	1.373996e+02	5.273621e+02
2	3.791679e+02	1.270543e+02	5.355413e+02
1	3.745432e+02	1.223558e+02	5.334622e+02
2	3.717193e+02	1.220717e+02	5.294594e+02
1	3.640131e+02	1.148942e+02	5.286915e+02
1	3.696810e+02	1.197587e+02	5.280845e+02
1	3.596602e+02	1.180859e+02	5.233757e+02
2	3.558578e+02	1.200561e+02	5.221218e+02
1	3.528757e+02	1.240341e+02	5.187694e+02
2	3.562482e+02	1.226218e+02	5.249475e+02
2	3.456069e+02	1.160207e+02	5.178787e+02
2	3.385883e+02	1.170429e+02	5.098313e+02
2	3.371179e+02	1.116789e+02	5.184710e+02
1	3.365422e+02	1.176591e+02	5.228072e+02
2	3.355516e+02	1.172671e+02	5.140933e+02
1	3.239614e+02	1.179650e+02	5.100050e+02
2	3.145821e+02	1.012280e+02	4.724943e+02
1	3.120063e+02	9.736863e+01	4.765490e+02
2	3.173335e+02	9.733089e+01	4.761799e+02
1	3.164734e+02	1.014330e+02	4.720950e+02
1	3.212966e+02	1.000131e+02	4.760514e+02
1	3.192500e+02	1.046728e+02	4.801517e+02
2	3.267829e+02	9.667917e+01	4.817375e+02
1	3.226435e+02	9.546751e+01	4.851412e+02
2	3.270206e+02	1.061737e+02	4.966630e+02
2	3.277169e+02	1.008252e+02	4.953995e+02
1	3.278473e+02	9.896425e+01	4.974485e+02
1	3.321727e+02	1.098822e+02	4.918675e+02
2	3.257084e+02	9.526617e+01	4.937852e+02
1	3.275812e+02	9.365950e+01	4.938507e+02
2	3.192787e+02	9.543484e+01	4.948049e+02
1	3.209341e+02	9.816991e+01	4.984662e+02
1	3.164350e+02	9.570188e+01	4.974227e+02
1	3.261205e+02	9.693642e+01	4.957348e+02
1	3.307716e+02	9.262807e+01	4.969511e+02
1	3.266959e+02	8.982697e+01	4.862065e+02
1	3.258535e+02	9.595623e+01	4.901470e+02
1	3.222619e+02	9.154669e+01	4.853876e+02
1	3.279004e+02	1.014310e+02	4.795594e+02
2	3.273060e+02	1.018856e+02	4.889417e+02
2	3.300577e+02	1.035460e+02	4.782318e+02
1	3.319845e+02	1.066594e+02	4.725170e+02
2	3.146716e+02	1.074665e+02	4.806402e+02
1	3.153322e+02	1.068958e+02	4.831041e+02
1	3.167520e+02	1.063101e+02	4.776230e+02
2	3.162000e+02	1.095854e+02	4.829533e+02
1	3.182742e+02	1.183354e+02	4.810568e+02
1	3.131766e+02	1.152251e+02	4.821946e+02
1	3.283031e+02	1.170764e+02	4.850911e+02
2	3.273487e+02	1.236864e+02	4.807638e+02
2	3.204965e+02	1.236257e+02	4.852857e+02
1	3.179481e+02	1.151065e+02	4.754185e+02
2	3.286621e+02	1.011888e+02	4.646328e+02
1	3.131298e+02	1.012127e+02	4.494442e+02
2	3.071187e+02	1.117938e+02	4.429640e+02
1	3.120794e+02	1.128165e+02	4.421772e+02
1	3.109115e+02	1.051054e+02	4.404234e+02
1	3.074632e+02	1.064764e+02	4.400833e+02
2	3.163165e+02	1.011883e+02	4.452228e+02
1	3.103155e+02	1.015740e+02	4.448763e+02
1	3.192532e+02	9.968959e+01	4.501443e+02
1	3.230581e+02	9.837621e+01	4.520867e+02
2	3.241083e+02	9.982449e+01	4.387662e+02
1	3.220701e+02	1.003566e+02	4.367096e+02
1	3.343311e+02	1.037604e+02	4.356839e+02
2	3.304223e+02	9.400404e+01	4.198583e+02
1	3.270993e+02	9.482790e+01	4.171890e+02
2	3.267026e+02	9.832683e+01	4.143135e+02
2	3.367566e+02	1.017898e+02	4.320805e+02
1	3.365868e+02	9.701379e+01	4.319838e+02
2	3.364761e+02	1.001587e+02	4.252423e+02
1	3.359626e+02	1.037126e+02	4.208430e+02
1	3.381300e+02	1.171423e+02	4.226193e+02
2	3.315012e+02	1.048754e+02	4.323069e+02
2	3.289763e+02	9.993272e+01	4.314255e+02
2	3.250441e+02	1.025126e+02	4.383886e+02
1	3.205671e+02	9.976761e+01	4.337194e+02
2	3.468354e+02	1.096664e+02	4.021787e+02
1	3.528762e+02	1.077678e+02	4.092205e+02
1	3.572600e+02	1.045933e+02	4.045241e+02
2	3.471777e+02	1.010767e+02	3.992944e+02
1	3.527046e+02	1.063389e+02	3.987136e+02
1	3.355017e+02	1.019256e+02	3.753044e+02
2	3.501920e+02	6.874391e+01	4.177269e+02
1	3.523707e+02	6.412729e+01	4.146750e+02
1	3.484809e+02	6.627716e+01	4.195615e+02
1	3.442595e+02	6.864820e+01	4.173592e+02
2	3.487373e+02	6.333515e+01	4.244980e+02
1	3.485567e+02	6.191095e+01	4.275307e+02
1	3.479848e+02	6.823888e+01	4.233805e+02
1	3.486923e+02	7.688553e+01	4.247093e+02
2	3.400173e+02	7.525088e+01	4.119002e+02
1	3.480146e+02	8.008649e+01	4.183177e+02
1	3.453234e+02	8.838411e+01	4.350402e+02
2	3.458361e+02	8.449336e+01	4.372980e+02
2	3.521319e+02	9.185701e+01	4.220504e+02
2	3.509271e+02	9.514669e+01	4.175755e+02
1	3.472658e+02	8.796624e+01	4.143156e+02
1	3.482710e+02	8.841948e+01	4.197816e+02
2	3.316676e+02	8.888321e+01	4.211076e+02
1	3.367311e+02	8.336666e+01	4.213397e+02
2	3.352818e+02	9.325081e+01	4.252250e+02
2	3.254055e+02	9.556354e+01	4.146816e+02
2	3.244850e+02	9.855515e+01	4.152349e+02
2	3.298349e+02	1.040730e+02	4.283021e+02
1	3.125457e+02	1.150085e+02	4.153866e+02
1	3.162078e+02	1.123675e+02	4.194804e+02
2	3.087640e+02	1.102640e+02	4.052208e+02
1	3.045412e+02	1.107936e+02	4.027915e+02
2	3.134281e+02	1.170620e+02	4.045760e+02
2	3.052041e+02	1.268452e+02	4.104986e+02
1	3.085053e+02	1.246817e+02	4.116128e+02
1	3.117580e+02	1.166967e+02	3.997375e+02
2	3.131543e+02	1.224513e+02	3.974939e+02
2	3.148443e+02	1.176512e+02	4.042541e+02
1	2.995552e+02	1.084835e+02	3.943357e+02
2	2.981796e+02	1.017202e+02	3.920012e+02
1	2.985873e+02	1.007816e+02	3.950936e+02
1	3.038746e+02	1.116545e+02	3.951172e+02
1	2.998951e+02	1.235148e+02	3.860549e+02
1	2.966389e+02	1.107850e+02	3.853649e+02
1	3.249412e+02	1.347074e+02	3.623173e+02
2	3.279511e+02	1.239148e+02	3.608291e+02
1	3.327423e+02	1.232483e+02	3.586486e+02
1	3.552781e+02	1.354226e+02	3.796521e+02
1	3.579850e+02	1.342535e+02	3.810781e+02
1	3.627527e+02	1.426605e+02	3.815515e+02
1	3.473854e+02	1.427102e+02	3.784545e+02
1	3.231384e+02	1.215987e+02	3.736874e+02
1	3.194144e+02	1.207671e+02	3.795155e+02
1	3.230163e+02	1.173417e+02	3.778879e+02
2	3.067836e+02	1.326251e+02	3.777824e+02
1	3.122577e+02	1.356217e+02	3.704930e+02
1	3.297001e+02	1.798854e+02	3.500424e+02
2	3.289830e+02	1.812128e+02	3.442897e+02
1	3.308845e+02	1.802888e+02	3.388844e+02
1	3.347635e+02	1.746032e+02	3.384037e+02
1	3.309111e+02	1.824149e+02	3.517268e+02
2	3.395108e+02	1.732064e+02	3.498320e+02
1	3.441962e+02	1.939866e+02	3.565581e+02
1	3.368411e+02	1.904600e+02	3.548814e+02
1	3.388941e+02	1.841217e+02	3.551792e+02
1	3.453325e+02	1.777793e+02	3.639527e+02
2	3.470547e+02	1.736404e+02	3.562388e+02
1	3.374426e+02	1.707519e+02	3.591457e+02
2	3.220175e+02	1.787398e+02	3.499488e+02
1	3.196657e+02	1.810977e+02	3.518010e+02
2	3.265308e+02	1.577765e+02	3.429631e+02
2	3.323233e+02	1.575122e+02	3.415269e+02
1	3.324142e+02	1.588439e+02	3.429292e+02
2	3.383194e+02	1.546697e+02	3.440931e+02
1	3.382292e+02	1.543072e+02	3.545998e+02
1	3.210169e+02	1.625716e+02	3.398985e+02
1	3.114550e+02	1.403904e+02	3.643166e+02
2	3.057553e+02	1.299062e+02	3.648550e+02
2	3.034583e+02	1.285696e+02	3.718521e+02
2	3.050539e+02	1.292527e+02	3.778367e+02
1	3.107081e+02	1.380427e+02	3.652683e+02
1	2.828303e+02	1.379200e+02	3.675430e+02
1	2.907636e+02	1.385508e+02	3.611210e+02
1	2.776513e+02	1.047228e+02	3.320004e+02
1	2.846171e+02	9.859766e+01	3.279742e+02
1	2.796787e+02	1.043911e+02	3.214141e+02
2	2.884614e+02	9.113068e+01	3.334257e+02
1	2.783739e+02	9.761002e+01	3.384965e+02
2	2.614307e+02	1.055427e+02	3.701273e+02
1	2.616031e+02	1.077174e+02	3.668670e+02
2	2.566245e+02	1.115994e+02	3.727830e+02
1	2.667931e+02	1.077895e+02	3.814012e+02
1	2.602801e+02	1.148893e+02	3.660589e+02
1	2.487581e+02	1.101218e+02	3.621852e+02
1	2.478790e+02	1.041987e+02	3.651586e+02
1	2.592597e+02	1.077398e+02	3.622595e+02
2	2.757388e+02	1.165638e+02	3.792364e+02
1	2.792242e+02	1.164348e+02	3.805172e+02
2	2.671302e+02	1.186616e+02	3.747824e+02
2	2.845686e+02	3.218857e+02	4.295397e+02
2	2.821241e+02	3.310781e+02	4.261553e+02
1	2.815161e+02	3.289277e+02	4.226850e+02
1	2.848092e+02	3.287450e+02	4.218340e+02
2	2.847452e+02	3.373369e+02	4.345458e+02
1	2.829385e+02	3.281464e+02	4.214327e+02
2	2.851763e+02	3.366217e+02	4.382431e+02
1	2.870144e+02	3.289558e+02	4.373798e+02
1	2.807843e+02	3.220744e+02	4.325516e+02
1	2.802315e+02	3.240966e+02	4.391169e+02
2	2.895172e+02	3.149531e+02	4.283196e+02
1	3.057349e+02	3.242791e+02	4.169917e+02
1	2.929972e+02	3.111593e+02	4.150964e+02
1	2.960594e+02	3.112215e+02	4.140781e+02
1	2.905092e+02	3.090371e+02	4.222638e+02
2	2.858650e+02	3.025897e+02	4.220330e+02
1	2.842045e+02	3.123184e+02	4.354376e+02
1	2.830079e+02	3.213996e+02	4.371265e+02
2	2.866321e+02	3.109331e+02	4.345707e+02
1	2.899595e+02	3.073017e+02	4.356290e+02
2	2.726124e+02	3.140008e+02	4.350432e+02
1	2.841903e+02	3.060194e+02	4.348017e+02
2	2.667024e+02	3.074768e+02	4.326182e+02
1	2.659376e+02	3.088309e+02	4.267686e+02
1	2.685099e+02	3.001424e+02	4.243518e+02
2	2.662694e+02	2.961252e+02	4.376254e+02
1	2.613369e+02	2.988382e+02	4.396578e+02
1	2.764765e+02	2.964641e+02	4.365758e+02
1	2.623541e+02	2.968520e+02	4.390277e+02
2	2.720650e+02	3.009744e+02	4.497128e+02
2	2.700806e+02	3.027583e+02	4.580747e+02
1	2.676130e+02	3.020972e+02	4.624090e+02
1	2.720076e+02	3.043263e+02	4.601167e+02
1	2.742343e+02	2.930646e+02	4.576400e+02
1	2.665276e+02	2.941441e+02	4.477020e+02
2	2.733364e+02	2.926348e+02	4.347732e+02
2	2.781312e+02	2.941714e+02	4.321888e+02
1	2.738083e+02	2.916350e+02	4.283454e+02
1	2.694637e+02	2.903926e+02	4.423325e+02
1	2.770217e+02	2.814634e+02	4.379188e+02
2	2.767238e+02	2.883566e+02	4.341472e+02
1	2.710045e+02	2.798108e+02	4.281626e+02
2	2.648381e+02	2.805429e+02	4.349177e+02
1	2.657507e+02	2.784686e+02	4.306208e+02
2	2.610579e+02	2.793991e+02	4.367240e+02
2	2.623193e+02	2.763134e+02	4.472664e+02
1	2.653550e+02	2.791784e+02	4.625084e+02
